LAST NAME,FIRST NAME,MIDDLE NAME,STUDENT ID,COURSE NUMBER,COURSE NAME,COURSE ID,ROOM NUMBER,PERIOD
HURTADO,AQIL,J.,1305,CourseNumber35,CourseName52,CourseID704,RoomNumber7,1
HURTADO,AQIL,J.,1305,CourseNumber47,CourseName64,CourseID1577,RoomNumber69,8
HURTADO,AQIL,J.,1305,CourseNumber49,CourseName66,CourseID1487,RoomNumber68,4
HURTADO,AQIL,J.,1305,CourseNumber97,CourseName120,CourseID373,RoomNumber29,3
HURTADO,AQIL,J.,1305,CourseNumber99,CourseName123,CourseID392,RoomNumber88,5
HURTADO,CARLY,J.,1306,CourseNumber122,CourseName144,CourseID892,RoomNumber27,4
HURTADO,CARLY,J.,1306,CourseNumber172,CourseName201,CourseID1049,RoomNumber7,8
HURTADO,CARLY,J.,1306,CourseNumber216,CourseName253,CourseID1527,RoomNumber14,3
HURTADO,CARLY,J.,1306,CourseNumber34,CourseName51,CourseID594,RoomNumber40,2
HURTADO,CARLY,J.,1306,CourseNumber37,CourseName54,CourseID422,RoomNumber41,7
HURTADO,CARLY,J.,1306,CourseNumber61,CourseName78,CourseID1095,RoomNumber15,5
HURTADO,CARLY,J.,1306,CourseNumber73,CourseName90,CourseID671,RoomNumber72,6
HUTCHINS,CORBYN,M.,1307,CourseNumber1,CourseName2,CourseID1249,RoomNumber3,4
HUTCHINS,CORBYN,M.,1307,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
HUTCHINS,CORBYN,M.,1307,CourseNumber26,CourseName42,CourseID252,RoomNumber33,1
HUTCHINS,CORBYN,M.,1307,CourseNumber31,CourseName48,CourseID1020,RoomNumber18,5
HUTCHINS,CORBYN,M.,1307,CourseNumber39,CourseName56,CourseID584,RoomNumber36,3
HUTCHINS,CORBYN,M.,1307,CourseNumber50,CourseName67,CourseID1403,RoomNumber45,2
HUTCHINS,CORBYN,M.,1307,CourseNumber73,CourseName90,CourseID1213,RoomNumber72,8
HUTCHINS,DINO,A.,1308,CourseNumber133,CourseName18,CourseID657,RoomNumber60,8
HUTCHINS,DINO,A.,1308,CourseNumber18,CourseName16,CourseID52,RoomNumber26,6
HUTCHINS,DINO,A.,1308,CourseNumber209,CourseName242,CourseID1613,RoomNumber38,5
HUTCHINS,DINO,A.,1308,CourseNumber6,CourseName12,CourseID360,RoomNumber111,7
HUTCHINS,DINO,A.,1308,CourseNumber7,CourseName15,CourseID1363,RoomNumber84,2
HUTCHINS,DINO,A.,1308,CourseNumber9,CourseName17,CourseID266,RoomNumber7,3
HUTCHINS,DINO,A.,1308,CourseNumber99,CourseName123,CourseID509,RoomNumber88,4
HUTCHINSON,ADEOLU,B.,1309,CourseNumber10,CourseName18,CourseID26,RoomNumber13,2
HUTCHINSON,ADEOLU,B.,1309,CourseNumber27,CourseName43,CourseID823,RoomNumber36,5
HUTCHINSON,ADEOLU,B.,1309,CourseNumber6,CourseName12,CourseID1113,RoomNumber111,1
HUTCHINSON,ADEOLU,B.,1309,CourseNumber63,CourseName80,CourseID365,RoomNumber53,4
HUTCHINSON,ADEOLU,B.,1309,CourseNumber7,CourseName15,CourseID967,RoomNumber37,8
HUTCHINSON,ADEOLU,B.,1309,CourseNumber75,CourseName92,CourseID491,RoomNumber71,3
HUTCHINSON,ADEOLU,B.,1309,CourseNumber9,CourseName17,CourseID1361,RoomNumber7,7
HUTCHINSON,AUDREY,B.,1310,CourseNumber10,CourseName18,CourseID184,RoomNumber57,4
HUTCHINSON,AUDREY,B.,1310,CourseNumber27,CourseName43,CourseID497,RoomNumber93,7
HUTCHINSON,AUDREY,B.,1310,CourseNumber6,CourseName12,CourseID894,RoomNumber111,3
HUTCHINSON,AUDREY,B.,1310,CourseNumber63,CourseName80,CourseID1141,RoomNumber62,8
HUTCHINSON,AUDREY,B.,1310,CourseNumber7,CourseName15,CourseID20,RoomNumber11,5
HUTCHINSON,AUDREY,B.,1310,CourseNumber75,CourseName92,CourseID262,RoomNumber71,6
HUTCHINSON,AUDREY,B.,1310,CourseNumber9,CourseName17,CourseID56,RoomNumber7,2
HUTCHISON,ADEDIMEJI,I.,1311,CourseNumber111,CourseName131,CourseID1154,RoomNumber67,5
HUTCHISON,ADEDIMEJI,I.,1311,CourseNumber32,CourseName49,CourseID256,RoomNumber39,8
HUTCHISON,ADEDIMEJI,I.,1311,CourseNumber35,CourseName52,CourseID450,RoomNumber7,1
HUTCHISON,ADEDIMEJI,I.,1311,CourseNumber47,CourseName64,CourseID136,RoomNumber48,3
HUTCHISON,ADEDIMEJI,I.,1311,CourseNumber5,CourseName9,CourseID1299,RoomNumber100,4
HUTCHISON,FRAZER,C.,1312,CourseNumber132,CourseName154,CourseID1126,RoomNumber104,7
HUTCHISON,FRAZER,C.,1312,CourseNumber18,CourseName16,CourseID653,RoomNumber67,3
HUTCHISON,FRAZER,C.,1312,CourseNumber180,CourseName209,CourseID1116,RoomNumber60,4
HUTCHISON,FRAZER,C.,1312,CourseNumber181,CourseName210,CourseID1117,RoomNumber111,8
HUTCHISON,FRAZER,C.,1312,CourseNumber183,CourseName212,CourseID1121,RoomNumber73,6
HUTCHISON,FRAZER,C.,1312,CourseNumber6,CourseName12,CourseID831,RoomNumber111,1
HUTCHISON,FRAZER,C.,1312,CourseNumber9,CourseName17,CourseID1705,RoomNumber7,5
HUTTON,CAMRYN,K.,1313,CourseNumber35,CourseName52,CourseID530,RoomNumber7,3
HUTTON,CAMRYN,K.,1313,CourseNumber47,CourseName64,CourseID752,RoomNumber5,4
HUTTON,CAMRYN,K.,1313,CourseNumber49,CourseName66,CourseID1009,RoomNumber80,2
HUTTON,CAMRYN,K.,1313,CourseNumber8,CourseName16,CourseID1036,RoomNumber67,1
HUTTON,CHELSIE,F.,1314,CourseNumber141,CourseName167,CourseID975,RoomNumber99,4
HUTTON,CHELSIE,F.,1314,CourseNumber160,CourseName191,CourseID963,RoomNumber98,2
HUTTON,CHELSIE,F.,1314,CourseNumber22,CourseName37,CourseID949,RoomNumber69,1
HUTTON,CHELSIE,F.,1314,CourseNumber235,CourseName27,CourseID1638,RoomNumber109,8
HUTTON,CHELSIE,F.,1314,CourseNumber59,CourseName76,CourseID549,RoomNumber58,3
HUTTON,CHELSIE,F.,1314,CourseNumber84,CourseName100,CourseID1093,RoomNumber7,6
HUYNH,BASIM,Y.,1315,CourseNumber1,CourseName2,CourseID1249,RoomNumber3,4
HUYNH,BASIM,Y.,1315,CourseNumber211,CourseName245,CourseID1617,RoomNumber110,5
HUYNH,BASIM,Y.,1315,CourseNumber26,CourseName42,CourseID1196,RoomNumber83,8
HUYNH,BASIM,Y.,1315,CourseNumber72,CourseName40,CourseID250,RoomNumber31,7
HUYNH,BASIM,Y.,1315,CourseNumber84,CourseName100,CourseID308,RoomNumber7,2
HWANG,BASIM,D.,1316,CourseNumber13,CourseName24,CourseID38,RoomNumber7,3
HWANG,BASIM,D.,1316,CourseNumber187,CourseName2,CourseID1559,RoomNumber37,1
HWANG,BASIM,D.,1316,CourseNumber241,CourseName289,CourseID1716,RoomNumber23,5
HWANG,BASIM,D.,1316,CourseNumber49,CourseName66,CourseID1441,RoomNumber68,2
HWANG,BASIM,D.,1316,CourseNumber72,CourseName40,CourseID250,RoomNumber31,7
HWANG,BASIM,D.,1316,CourseNumber86,CourseName42,CourseID1166,RoomNumber53,6
HWANG,BASIM,D.,1316,CourseNumber88,CourseName103,CourseID302,RoomNumber78,4
HYATT,COINNEACH,J.,1317,CourseNumber119,CourseName141,CourseID559,RoomNumber52,8
HYATT,COINNEACH,J.,1317,CourseNumber218,CourseName255,CourseID1718,RoomNumber64,4
HYATT,COINNEACH,J.,1317,CourseNumber40,CourseName57,CourseID636,RoomNumber96,3
HYATT,COINNEACH,J.,1317,CourseNumber41,CourseName58,CourseID434,RoomNumber44,1
HYATT,COINNEACH,J.,1317,CourseNumber42,CourseName59,CourseID790,RoomNumber26,2
HYATT,COINNEACH,J.,1317,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
HYATT,COINNEACH,J.,1317,CourseNumber73,CourseName90,CourseID671,RoomNumber72,6
HYATT,COINNEACH,J.,1317,CourseNumber95,CourseName116,CourseID1135,RoomNumber81,7
HYATT,HAJRA,J.,1318,CourseNumber139,CourseName164,CourseID697,RoomNumber7,1
HYATT,HAJRA,J.,1318,CourseNumber31,CourseName48,CourseID194,RoomNumber60,6
HYATT,HAJRA,J.,1318,CourseNumber39,CourseName56,CourseID584,RoomNumber36,3
HYATT,HAJRA,J.,1318,CourseNumber4,CourseName8,CourseID330,RoomNumber5,5
HYATT,HAJRA,J.,1318,CourseNumber50,CourseName67,CourseID1147,RoomNumber79,7
HYATT,HAJRA,J.,1318,CourseNumber55,CourseName72,CourseID588,RoomNumber55,8
HYATT,HAJRA,J.,1318,CourseNumber61,CourseName78,CourseID1592,RoomNumber102,4
HYATT,HAJRA,J.,1318,CourseNumber73,CourseName90,CourseID1099,RoomNumber97,2
HYATT,HANEEN,J.,1319,CourseNumber113,CourseName133,CourseID483,RoomNumber59,6
HYATT,HANEEN,J.,1319,CourseNumber162,CourseName193,CourseID983,RoomNumber37,5
HYATT,HANEEN,J.,1319,CourseNumber165,CourseName64,CourseID981,RoomNumber25,3
HYATT,HANEEN,J.,1319,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
HYATT,HANEEN,J.,1319,CourseNumber48,CourseName65,CourseID565,RoomNumber56,7
HYATT,HANEEN,J.,1319,CourseNumber49,CourseName66,CourseID1441,RoomNumber68,2
HYATT,HAYLEIGH,J.,1320,CourseNumber53,CourseName70,CourseID1301,RoomNumber16,4
HYATT,HAYLEIGH,J.,1320,CourseNumber57,CourseName74,CourseID1469,RoomNumber60,3
HYATT,HAYLEIGH,J.,1320,CourseNumber6,CourseName12,CourseID1481,RoomNumber111,6
HYATT,HAYLEIGH,J.,1320,CourseNumber64,CourseName81,CourseID205,RoomNumber59,1
HYATT,HAYLEIGH,J.,1320,CourseNumber65,CourseName82,CourseID221,RoomNumber63,5
HYATT,HAYLEIGH,J.,1320,CourseNumber66,CourseName83,CourseID590,RoomNumber39,7
HYATT,HAYLEIGH,J.,1320,CourseNumber9,CourseName17,CourseID367,RoomNumber7,8
HYATT,HAYLEIGH,J.,1320,CourseNumber94,CourseName114,CourseID334,RoomNumber17,2
HYDE,ARGYLL,E.,1321,CourseNumber33,CourseName50,CourseID432,RoomNumber84,4
HYDE,ARGYLL,E.,1321,CourseNumber35,CourseName52,CourseID1659,RoomNumber7,7
HYDE,ARGYLL,E.,1321,CourseNumber36,CourseName53,CourseID1312,RoomNumber86,8
HYDE,ARGYLL,E.,1321,CourseNumber39,CourseName56,CourseID442,RoomNumber81,6
HYDE,ARGYLL,E.,1321,CourseNumber55,CourseName72,CourseID888,RoomNumber55,1
HYDE,ARGYLL,E.,1321,CourseNumber62,CourseName79,CourseID192,RoomNumber59,2
HYDE,ARGYLL,E.,1321,CourseNumber94,CourseName114,CourseID528,RoomNumber26,5
IBARRA,ALEX,F.,1322,CourseNumber131,CourseName15,CourseID1507,RoomNumber102,8
IBARRA,ALEX,F.,1322,CourseNumber132,CourseName154,CourseID1126,RoomNumber104,7
IBARRA,ALEX,F.,1322,CourseNumber133,CourseName18,CourseID1598,RoomNumber60,4
IBARRA,ALEX,F.,1322,CourseNumber19,CourseName31,CourseID54,RoomNumber111,5
IBARRA,ALEX,F.,1322,CourseNumber48,CourseName65,CourseID264,RoomNumber72,2
IBARRA,ALEX,F.,1322,CourseNumber6,CourseName12,CourseID1272,RoomNumber111,6
IBARRA,ALEX,F.,1322,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
IBARRA,BRODEN,J.,1323,CourseNumber13,CourseName24,CourseID792,RoomNumber7,1
IBARRA,BRODEN,J.,1323,CourseNumber186,CourseName217,CourseID1355,RoomNumber23,8
IBARRA,BRODEN,J.,1323,CourseNumber187,CourseName2,CourseID1162,RoomNumber37,4
IBARRA,BRODEN,J.,1323,CourseNumber220,CourseName257,CourseID1547,RoomNumber74,5
IBARRA,BRODEN,J.,1323,CourseNumber222,CourseName259,CourseID1561,RoomNumber53,6
IBARRA,BRODEN,J.,1323,CourseNumber49,CourseName66,CourseID142,RoomNumber49,2
IBARRA,BRODEN,J.,1323,CourseNumber72,CourseName40,CourseID1080,RoomNumber79,3
INGRAM,ARSALAN,G.,1324,CourseNumber1,CourseName2,CourseID332,RoomNumber3,1
INGRAM,ARSALAN,G.,1324,CourseNumber147,CourseName177,CourseID809,RoomNumber111,2
INGRAM,ARSALAN,G.,1324,CourseNumber3,CourseName7,CourseID1066,RoomNumber7,6
INGRAM,ARSALAN,G.,1324,CourseNumber31,CourseName48,CourseID101,RoomNumber18,3
INGRAM,ARSALAN,G.,1324,CourseNumber50,CourseName67,CourseID1147,RoomNumber79,7
INMAN,CORY,I.,1325,CourseNumber12,CourseName23,CourseID1219,RoomNumber91,7
INMAN,CORY,I.,1325,CourseNumber16,CourseName27,CourseID379,RoomNumber87,1
INMAN,CORY,I.,1325,CourseNumber177,CourseName206,CourseID1097,RoomNumber59,8
INMAN,CORY,I.,1325,CourseNumber3,CourseName7,CourseID1334,RoomNumber7,4
IRVIN,CLARK,H.,1326,CourseNumber111,CourseName131,CourseID1405,RoomNumber4,2
IRVIN,CLARK,H.,1326,CourseNumber156,CourseName183,CourseID862,RoomNumber59,7
IRVIN,CLARK,H.,1326,CourseNumber35,CourseName52,CourseID704,RoomNumber7,1
IRVIN,CLARK,H.,1326,CourseNumber47,CourseName64,CourseID1429,RoomNumber48,6
IRVIN,CLARK,H.,1326,CourseNumber5,CourseName9,CourseID1238,RoomNumber76,5
IRVIN,CLARK,H.,1326,CourseNumber59,CourseName76,CourseID979,RoomNumber58,8
IRVIN,CLARK,H.,1326,CourseNumber99,CourseName123,CourseID509,RoomNumber88,4
IRWIN,ALIX,P.,1327,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
IRWIN,ALIX,P.,1327,CourseNumber12,CourseName23,CourseID943,RoomNumber91,2
IRWIN,ALIX,P.,1327,CourseNumber139,CourseName164,CourseID697,RoomNumber7,1
IRWIN,ALIX,P.,1327,CourseNumber38,CourseName55,CourseID440,RoomNumber35,8
IRWIN,ALIX,P.,1327,CourseNumber39,CourseName56,CourseID430,RoomNumber95,4
IRWIN,ALIX,P.,1327,CourseNumber73,CourseName90,CourseID909,RoomNumber72,7
IRWIN,AMIRAH,J.,1328,CourseNumber175,CourseName204,CourseID1145,RoomNumber71,5
IRWIN,AMIRAH,J.,1328,CourseNumber24,CourseName40,CourseID1064,RoomNumber79,8
IRWIN,AMIRAH,J.,1328,CourseNumber47,CourseName64,CourseID1293,RoomNumber69,4
IRWIN,AMIRAH,J.,1328,CourseNumber49,CourseName66,CourseID1441,RoomNumber68,2
IRWIN,ELLIOTT,I.,1329,CourseNumber27,CourseName43,CourseID1247,RoomNumber88,1
IRWIN,ELLIOTT,I.,1329,CourseNumber48,CourseName65,CourseID481,RoomNumber79,4
IRWIN,ELLIOTT,I.,1329,CourseNumber53,CourseName70,CourseID211,RoomNumber16,2
IRWIN,ELLIOTT,I.,1329,CourseNumber57,CourseName74,CourseID369,RoomNumber13,5
IRWIN,ELLIOTT,I.,1329,CourseNumber6,CourseName12,CourseID894,RoomNumber111,3
IRWIN,ELLIOTT,I.,1329,CourseNumber97,CourseName120,CourseID1228,RoomNumber64,6
ISAAC,ALLISON,J.,1330,CourseNumber217,CourseName254,CourseID1532,RoomNumber59,5
ISAAC,ALLISON,J.,1330,CourseNumber33,CourseName50,CourseID724,RoomNumber69,6
ISAAC,ALLISON,J.,1330,CourseNumber35,CourseName52,CourseID438,RoomNumber7,2
ISAAC,ALLISON,J.,1330,CourseNumber36,CourseName53,CourseID112,RoomNumber8,3
ISAAC,ALLISON,J.,1330,CourseNumber38,CourseName55,CourseID1622,RoomNumber53,7
ISAAC,ALLISON,J.,1330,CourseNumber39,CourseName56,CourseID838,RoomNumber65,8
ISAAC,ALLISON,J.,1330,CourseNumber94,CourseName114,CourseID766,RoomNumber26,4
ISAAC,ANNE,J.,1331,CourseNumber40,CourseName57,CourseID788,RoomNumber84,8
ISAAC,ANNE,J.,1331,CourseNumber42,CourseName59,CourseID665,RoomNumber85,3
ISAAC,ANNE,J.,1331,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
ISAAC,ANNE,J.,1331,CourseNumber46,CourseName63,CourseID132,RoomNumber47,6
ISAAC,ANNE,J.,1331,CourseNumber73,CourseName90,CourseID340,RoomNumber70,4
ISAAC,ANNE,J.,1331,CourseNumber98,CourseName122,CourseID1232,RoomNumber86,7
ISAAC,FRAZER,J.,1332,CourseNumber204,CourseName236,CourseID1380,RoomNumber14,3
ISAAC,FRAZER,J.,1332,CourseNumber33,CourseName50,CourseID1384,RoomNumber34,5
ISAAC,FRAZER,J.,1332,CourseNumber34,CourseName51,CourseID108,RoomNumber40,1
ISAAC,FRAZER,J.,1332,CourseNumber35,CourseName52,CourseID1525,RoomNumber7,7
ISAAC,FRAZER,J.,1332,CourseNumber36,CourseName53,CourseID726,RoomNumber86,4
ISAAC,FRAZER,J.,1332,CourseNumber41,CourseName58,CourseID420,RoomNumber44,2
ISAAC,FRAZER,J.,1332,CourseNumber68,CourseName85,CourseID231,RoomNumber46,8
IVEY,AULEY,D.,1333,CourseNumber12,CourseName23,CourseID69,RoomNumber31,8
IVEY,AULEY,D.,1333,CourseNumber3,CourseName7,CourseID1334,RoomNumber7,4
IVEY,AULEY,D.,1333,CourseNumber73,CourseName90,CourseID1204,RoomNumber70,7
IVEY,AULEY,D.,1333,CourseNumber91,CourseName110,CourseID576,RoomNumber54,2
IVEY,AULEY,D.,1333,CourseNumber92,CourseName111,CourseID582,RoomNumber54,6
JACKSON,COBEY,J.,1334,CourseNumber16,CourseName27,CourseID911,RoomNumber87,4
JACKSON,COBEY,J.,1334,CourseNumber186,CourseName217,CourseID1355,RoomNumber23,8
JACKSON,COBEY,J.,1334,CourseNumber200,CourseName232,CourseID1330,RoomNumber45,3
JACKSON,COBEY,J.,1334,CourseNumber30,CourseName47,CourseID99,RoomNumber7,5
JACKSON,COBEY,J.,1334,CourseNumber31,CourseName48,CourseID880,RoomNumber52,2
JACOB,ADEDIMEJI,N.,1335,CourseNumber124,CourseName147,CourseID612,RoomNumber32,3
JACOB,ADEDIMEJI,N.,1335,CourseNumber27,CourseName43,CourseID144,RoomNumber50,5
JACOB,ADEDIMEJI,N.,1335,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
JACOB,ADEDIMEJI,N.,1335,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
JACOB,ADEDIMEJI,N.,1335,CourseNumber48,CourseName65,CourseID264,RoomNumber72,2
JACOB,ADEDIMEJI,N.,1335,CourseNumber49,CourseName66,CourseID610,RoomNumber68,7
JACOB,ADEDIMEJI,N.,1335,CourseNumber58,CourseName75,CourseID819,RoomNumber6,8
JACOB,DAYNA,Q.,1336,CourseNumber12,CourseName23,CourseID69,RoomNumber31,8
JACOB,DAYNA,Q.,1336,CourseNumber16,CourseName27,CourseID911,RoomNumber87,4
JACOB,DAYNA,Q.,1336,CourseNumber178,CourseName207,CourseID1103,RoomNumber7,7
JACOB,DAYNA,Q.,1336,CourseNumber205,CourseName238,CourseID1396,RoomNumber66,3
JACOBS,COINNEACH,H.,1337,CourseNumber145,CourseName175,CourseID785,RoomNumber19,8
JACOBS,COINNEACH,H.,1337,CourseNumber35,CourseName52,CourseID840,RoomNumber7,4
JACOBS,COINNEACH,H.,1337,CourseNumber39,CourseName56,CourseID1032,RoomNumber81,2
JACOBS,COINNEACH,H.,1337,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
JACOBS,COINNEACH,H.,1337,CourseNumber5,CourseName9,CourseID1238,RoomNumber76,5
JACOBS,COINNEACH,H.,1337,CourseNumber56,CourseName73,CourseID913,RoomNumber62,6
JACOBS,COINNEACH,H.,1337,CourseNumber97,CourseName120,CourseID373,RoomNumber29,3
JACOBSEN,ABBEY,I.,1338,CourseNumber10,CourseName18,CourseID748,RoomNumber13,6
JACOBSEN,ABBEY,I.,1338,CourseNumber124,CourseName147,CourseID1588,RoomNumber32,1
JACOBSEN,ABBEY,I.,1338,CourseNumber6,CourseName12,CourseID202,RoomNumber111,7
JACOBSEN,ABBEY,I.,1338,CourseNumber7,CourseName15,CourseID1045,RoomNumber69,5
JACOBSEN,ABBEY,I.,1338,CourseNumber8,CourseName16,CourseID22,RoomNumber12,8
JACOBSEN,ABBEY,I.,1338,CourseNumber9,CourseName17,CourseID56,RoomNumber7,2
JACOBSEN,ABBEY,I.,1338,CourseNumber99,CourseName123,CourseID509,RoomNumber88,4
JACOBSEN,DENHOLM,K.,1339,CourseNumber223,CourseName260,CourseID1563,RoomNumber105,5
JACOBSEN,DENHOLM,K.,1339,CourseNumber229,CourseName268,CourseID1602,RoomNumber8,6
JACOBSEN,DENHOLM,K.,1339,CourseNumber230,CourseName64,CourseID1608,RoomNumber73,3
JACOBSEN,DENHOLM,K.,1339,CourseNumber231,CourseName269,CourseID1610,RoomNumber73,7
JACOBSEN,DENHOLM,K.,1339,CourseNumber35,CourseName52,CourseID547,RoomNumber7,8
JACOBSEN,DENHOLM,K.,1339,CourseNumber59,CourseName76,CourseID710,RoomNumber58,2
JACOBSEN,DENHOLM,K.,1339,CourseNumber75,CourseName92,CourseID1485,RoomNumber71,4
JACOBSON,ANNE,Q.,1340,CourseNumber29,CourseName46,CourseID690,RoomNumber17,5
JACOBSON,ANNE,Q.,1340,CourseNumber59,CourseName76,CourseID979,RoomNumber58,8
JACOBSON,AZARIA,L.,1341,CourseNumber118,CourseName139,CourseID551,RoomNumber14,1
JACOBSON,AZARIA,L.,1341,CourseNumber15,CourseName26,CourseID864,RoomNumber21,2
JACOBSON,AZARIA,L.,1341,CourseNumber35,CourseName52,CourseID767,RoomNumber7,8
JACOBSON,AZARIA,L.,1341,CourseNumber36,CourseName53,CourseID112,RoomNumber8,3
JACOBSON,AZARIA,L.,1341,CourseNumber47,CourseName64,CourseID866,RoomNumber43,5
JACOBSON,AZARIA,L.,1341,CourseNumber94,CourseName114,CourseID766,RoomNumber26,4
JACOBSON,BERNARD,J.,1342,CourseNumber35,CourseName52,CourseID450,RoomNumber7,1
JACOBSON,BERNARD,J.,1342,CourseNumber47,CourseName64,CourseID752,RoomNumber5,4
JACOBSON,BERNARD,J.,1342,CourseNumber5,CourseName9,CourseID1238,RoomNumber76,5
JACOBSON,BERNARD,J.,1342,CourseNumber56,CourseName73,CourseID913,RoomNumber62,6
JACOBSON,BERNARD,J.,1342,CourseNumber59,CourseName76,CourseID979,RoomNumber58,8
JACOBSON,BERNARD,J.,1342,CourseNumber60,CourseName77,CourseID188,RoomNumber39,2
JAIMES,DEMI-LEE,M.,1343,CourseNumber1,CourseName2,CourseID248,RoomNumber69,3
JAIMES,DEMI-LEE,M.,1343,CourseNumber144,CourseName172,CourseID737,RoomNumber7,6
JAIMES,DEMI-LEE,M.,1343,CourseNumber24,CourseName40,CourseID1367,RoomNumber79,5
JAIMES,DEMI-LEE,M.,1343,CourseNumber26,CourseName42,CourseID252,RoomNumber33,1
JAIMES,DEMI-LEE,M.,1343,CourseNumber5,CourseName9,CourseID1320,RoomNumber8,8
JAIMES,DEMI-LEE,M.,1343,CourseNumber96,CourseName118,CourseID458,RoomNumber28,2
JAMES,CHARLES,N.,1344,CourseNumber112,CourseName132,CourseID762,RoomNumber83,5
JAMES,CHARLES,N.,1344,CourseNumber35,CourseName52,CourseID504,RoomNumber7,8
JAMES,CHARLES,N.,1344,CourseNumber39,CourseName56,CourseID1032,RoomNumber81,2
JAMES,CHARLES,N.,1344,CourseNumber47,CourseName64,CourseID1293,RoomNumber69,4
JAMES,CHARLES,N.,1344,CourseNumber5,CourseName9,CourseID945,RoomNumber8,7
JAMES,CHARLES,N.,1344,CourseNumber50,CourseName67,CourseID1047,RoomNumber51,1
JAMES,CHARLES,N.,1344,CourseNumber75,CourseName92,CourseID262,RoomNumber71,6
JAMISON,BRODEN,O.,1345,CourseNumber1,CourseName2,CourseID1249,RoomNumber3,4
JAMISON,BRODEN,O.,1345,CourseNumber216,CourseName253,CourseID1527,RoomNumber14,3
JAMISON,BRODEN,O.,1345,CourseNumber25,CourseName41,CourseID151,RoomNumber7,5
JAMISON,BRODEN,O.,1345,CourseNumber26,CourseName42,CourseID1338,RoomNumber83,2
JAMISON,BRODEN,O.,1345,CourseNumber50,CourseName67,CourseID147,RoomNumber51,8
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber10,CourseName18,CourseID1245,RoomNumber27,2
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber27,CourseName43,CourseID1186,RoomNumber36,1
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber6,CourseName12,CourseID536,RoomNumber111,6
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber7,CourseName15,CourseID176,RoomNumber3,3
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber8,CourseName16,CourseID22,RoomNumber12,8
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber9,CourseName17,CourseID217,RoomNumber7,4
JARAMILLO,ABIGAIL,Q.,1346,CourseNumber96,CourseName118,CourseID1322,RoomNumber19,7
JARAMILLO,AMITY,P.,1347,CourseNumber15,CourseName26,CourseID991,RoomNumber42,5
JARAMILLO,AMITY,P.,1347,CourseNumber53,CourseName70,CourseID161,RoomNumber43,6
JARAMILLO,AMITY,P.,1347,CourseNumber56,CourseName73,CourseID777,RoomNumber62,2
JARAMILLO,AMITY,P.,1347,CourseNumber57,CourseName74,CourseID1285,RoomNumber60,1
JARAMILLO,AMITY,P.,1347,CourseNumber6,CourseName12,CourseID272,RoomNumber111,7
JARAMILLO,AMITY,P.,1347,CourseNumber9,CourseName17,CourseID872,RoomNumber7,3
JARAMILLO,AMITY,P.,1347,CourseNumber99,CourseName123,CourseID509,RoomNumber88,4
JARRETT,AGHILAS,Q.,1348,CourseNumber210,CourseName243,CourseID1435,RoomNumber39,3
JARRETT,AGHILAS,Q.,1348,CourseNumber40,CourseName57,CourseID1504,RoomNumber16,6
JARRETT,AGHILAS,Q.,1348,CourseNumber41,CourseName58,CourseID420,RoomNumber44,2
JARRETT,AGHILAS,Q.,1348,CourseNumber67,CourseName84,CourseID1376,RoomNumber64,8
JARRETT,AGHILAS,Q.,1348,CourseNumber73,CourseName90,CourseID340,RoomNumber70,4
JARRETT,AGHILAS,Q.,1348,CourseNumber98,CourseName122,CourseID377,RoomNumber86,5
JARRETT,BILLI,R.,1349,CourseNumber172,CourseName201,CourseID1049,RoomNumber7,8
JARRETT,BILLI,R.,1349,CourseNumber40,CourseName57,CourseID1192,RoomNumber15,4
JARRETT,BILLI,R.,1349,CourseNumber41,CourseName58,CourseID1374,RoomNumber44,5
JARRETT,BILLI,R.,1349,CourseNumber46,CourseName63,CourseID132,RoomNumber47,6
JARRETT,BILLI,R.,1349,CourseNumber67,CourseName84,CourseID638,RoomNumber64,1
JARRETT,BILLI,R.,1349,CourseNumber70,CourseName87,CourseID237,RoomNumber66,7
JARRETT,FATIMA,S.,1350,CourseNumber130,CourseName153,CourseID643,RoomNumber18,6
JARRETT,FATIMA,S.,1350,CourseNumber139,CourseName164,CourseID697,RoomNumber7,1
JARRETT,FATIMA,S.,1350,CourseNumber159,CourseName190,CourseID946,RoomNumber14,4
JARRETT,FATIMA,S.,1350,CourseNumber50,CourseName67,CourseID928,RoomNumber51,2
JARRETT,FATIMA,S.,1350,CourseNumber61,CourseName78,CourseID1095,RoomNumber15,5
JARRETT,FATIMA,S.,1350,CourseNumber68,CourseName85,CourseID231,RoomNumber46,8
